"screen_name","gender","user_followers_count","post_date","text","text_cleaned","polarity","tweet_length","relevance_score"
"Viatrtr","female",72,"2020-11-03T23:30:00Z","Omnibus Law UU Cipta Kerja Mengembangkan UMKM Kita Percaya Jokowi  ","omnibus law uu cipta kerja mengembangkan umkm percaya jokowi ","negative",11,0.22054258
"dek_sisa","female",24,"2020-11-03T23:30:00Z","Meskipun banyak yang menentang  Menteri Sofyan Djalil menegaskan Omnibus Law punya maksud baik dan menyelesaikan masalah di Indonesia  Percaya Jokowi "," menentang menteri sofyan djalil omnibus law maksud menyelesaikan indonesia percaya jokowi ","positive",22,0.164001
"Isnajr2","female",0,"2020-11-03T23:30:00Z","Menurut Juru Bicara Presiden Fadjroel Rachman UU Omnibus Law Cipta kerja nantinya dapat menjadi investasi dan akan membuka lapangan pekerjaan baru dan membantu masa depan bagi masyarakat  Percaya Jokowi"," juru bicara presiden fadjroel rachman uu omnibus law cipta kerja investasi membuka lapangan pekerjaan membantu masyarakat percaya jokowi","positive",30,0.24455619
"Britt9u7k","male",134,"2020-11-03T23:30:00Z","Undang Undang  UU  Omnibus Law Cipta Kerja  Ciptaker  justru untuk meminimalisir praktek percaloan  pungli dan suap oleh beberapa oknum atau mafia mafia yang tidak bertanggung jawab Percaya Jokowi","undang undang uu omnibus law cipta kerja ciptaker meminimalisir praktek percaloan pungli suap oknum mafia mafia bertanggung percaya jokowi","negative",28,0.2293832
"edwardedita952","female",36,"2020-11-03T23:30:00Z","Alasan Pak Jokowi mensahkan Omnibuslaw guna memangkas dan menyederhanakan berbagai regulasi yg dinilai sudah terlalu banyak   Percaya Jokowi","alasan jokowi mensahkan omnibuslaw memangkas menyederhanakan regulasi yg dinilai percaya jokowi","negative",20,0.08044273
"godpintoalta9","female",128,"2020-11-03T23:30:00Z","Menurutnya  kehadiran UU sapu jagat tersebut justru akan memutus mata rantai mafia dan praktik KKN    Kita Percaya Jokowi","menurutnya kehadiran uu sapu jagat memutus mata rantai mafia praktik kkn percaya jokowi","positive",19,0.04894948
"Anak__Medan","male",79,"2020-11-03T23:30:08Z","Jokowi Resmikan UU Omnibus Law Cipta Kerja  Jubir Presiden  Bisa Membantu Buka Lapangan Kerja Baru jelas dan real pernyataan Presiden kita ini  dan mari kita dukung untuk kemajuan era baru dinegeri ini Percaya Jokowi ","jokowi resmikan uu omnibus law cipta kerja jubir presiden membantu buka lapangan kerja real pernyataan presiden mari dukung kemajuan era dinegeri percaya jokowi ","positive",37,0.31891395
"HDouboegiez","female",7251,"2020-11-03T23:30:05Z","UU OBL yang penuh cacat  nekat dipaksakan demi  amp  hanya untuk yang bukan rakyat ","uu obl penuh cacat nekat dipaksakan amp rakyat ","negative",16,0.03093086
"thomasinaal00u8","female",26,"2020-11-03T23:30:00Z","Presiden Joko Widodo  Jokowi  sudah resmi menandatangani Omnibus Law Undang Undang  UU  Cipta Kerja  Percaya Jokowi","presiden joko widodo jokowi resmi menandatangani omnibus law undang undang uu cipta kerja percaya jokowi","positive",17,0.27200028
"zizibahtiari","female",0,"2020-11-03T23:30:00Z","Selain itu  DPR RI dan pemerintah telah menyetujui UU Omnibus Law Cipta Kerja sejak 5 Oktober 2020 lalu  Percaya Jokowi"," dpr ri pemerintah menyetujui uu omnibus law cipta kerja oktober percaya jokowi","negative",20,0.21850677
"zainaufi","male",25,"2020-11-03T23:30:00Z","Omnibus Law Undang Undang Cipta Kerja yang dinilai bakal meningkatkan iklim investasi   Percaya Jokowi ","omnibus law undang undang cipta kerja dinilai meningkatkan iklim investasi percaya jokowi ","negative",15,0.2250866
"suyatmimae","female",78,"2020-11-03T23:30:00Z","Menurut Jokowi  Indonesia mengalami hiper regulasi sehingga menghambat kecepatan pemerintah dalam mengambil keputusan  Percaya Jokowi"," jokowi indonesia mengalami hiper regulasi menghambat kecepatan pemerintah mengambil keputusan percaya jokowi","positive",17,0.08869843
"Ade50433506","male",20,"2020-11-03T23:30:06Z","Omnibus Law UU cipta kerja mengembangkan UMKM Kita Percaya Jokowi   ","omnibus law uu cipta kerja mengembangkan umkm percaya jokowi ","negative",11,0.22054258
"Pianist78715233","female",2,"2020-11-03T23:30:00Z","  mana Bapak Presiden Joko Widodo telah menandatangani Omnibus law UU Cipta Kerja Pada hari Senin lalu  "," presiden joko widodo menandatangani omnibus law uu cipta kerja senin ","negative",18,0.20034193
"Shahyanti","female",598,"2020-11-03T23:30:00Z","Berbeda dengan mayoritas publik dan aktivis di negeri ini  pakar hukum tata negara  Profesor Romli Atmasasita justru menyambut baik lahirnya Omnibus Law UU Cipta Kerja  Percaya Jokowi","berbeda mayoritas publik aktivis negeri pakar hukum tata negara profesor romli atmasasita menyambut lahirnya omnibus law uu cipta kerja percaya jokowi","positive",29,0.23047419
"tukangkomen0206","male",36,"2020-11-03T23:30:00Z","Menurut Juru Bicara Presiden Fadjroel Rachman  beleid yang menyatukan revisi sejumlah UU itu diklaim bisa menarik investasi masuk ke Indonesia  Percaya Jokowi "," juru bicara presiden fadjroel rachman beleid menyatukan revisi uu diklaim menarik investasi masuk indonesia percaya jokowi ","positive",24,0.075595
"BobbySurya85","male",5287,"2020-11-03T23:30:12Z","Peneliti Indef Andry Satrio Nugroho menilai sejumlah poin dalam Omnibus Law atau Undang undang Cipta Kerja  Ciptaker  berpotensi memunculkan konflik agraria di kawasan ekonomi khusus  KEK  ","peneliti indef andry satrio nugroho menilai poin omnibus law undang undang cipta kerja ciptaker berpotensi memunculkan konflik agraria kawasan ekonomi khusus kek ","positive",27,0.20903631
"dknyalvera910","female",121,"2020-11-03T23:30:00Z","Presiden Joko Widodo  Jokowi  kembali mengungkapkan alasan pemerintah di balik pembentukan omnibus law  Percaya Jokowi","presiden joko widodo jokowi alasan pemerintah pembentukan omnibus law percaya jokowi","positive",17,0.20265894
"AdiGuna01_","male",12,"2020-11-03T23:30:00Z","Berbeda dengan mayoritas publik dan aktivis di negeri ini  pakar hukum tata negara  Profesor Romli Atmasasita justru menyambut baik lahirnya Omnibus Law UU Cipta Kerja   Kita Percaya Jokowi","berbeda mayoritas publik aktivis negeri pakar hukum tata negara profesor romli atmasasita menyambut lahirnya omnibus law uu cipta kerja percaya jokowi","positive",29,0.23047419
"billkuadrat","male",6,"2020-11-03T23:30:00Z","Menteri Agraria dan Tata Ruang Badan Pertanahan Nasional  ATR BPN   Sofyan Djalil  merupakan pencetus  Omnibus Law  yang baru baru ini memunculkan kontroversi hingga demo dimana mana  Percaya Jokowi ","menteri agraria tata ruang badan pertanahan nasional atr bpn sofyan djalil pencetus omnibus law memunculkan kontroversi demo dimana percaya jokowi ","positive",22,0.05271746
"TASTA2013","female",96,"2020-11-03T23:30:00Z","Selain itu  DPR RI dan pemerintah telah menyetujui UU Omnibus Law Cipta Kerja sejak 5 Oktober 2020 lalu  Kita Percaya Jokowi "," dpr ri pemerintah menyetujui uu omnibus law cipta kerja oktober percaya jokowi ","negative",20,0.21850677
"Jakk06499894","male",0,"2020-11-03T23:30:00Z","DPR RI dan pemerintah telah menyetujui UU Omnibus Law Cipta Kerja sejak 5 Oktober 2020 lalu   Kita Percaya Jokowi ","dpr ri pemerintah menyetujui uu omnibus law cipta kerja oktober percaya jokowi ","negative",18,0.21850677
"pandakatiaa","male",170,"2020-11-03T23:30:00Z","Dgn omnibus law  Jokowi menilai persoalan tersebut akan bisa diatasi  Sistem hukum di Indonesia pun diharapkan jauh lebih sederhana dan fleksibel  Percaya Jokowi","dgn omnibus law jokowi menilai diatasi sistem hukum indonesia diharapkan sederhana fleksibel percaya jokowi","negative",25,0.19332343
"espyuste825","female",92,"2020-11-03T23:30:00Z","Obesitas Regulasi jadi Alasan Jokowi Bentuk Omnibus Law  Kita Percaya Jokowi ","obesitas regulasi alasan jokowi bentuk omnibus law percaya jokowi ","negative",11,0.13011203
"lulufegomis2","female",0,"2020-11-03T23:30:00Z","Jokowi Resmikan UU Omnibus Law Cipta Kerja  Jubir Presiden  Bisa Membantu Buka Lapangan Kerja Baru Percaya Jokowi","jokowi resmikan uu omnibus law cipta kerja jubir presiden membantu buka lapangan kerja percaya jokowi","positive",19,0.29771225
"JesusChild09","male",270,"2020-11-03T23:30:00Z","Obesitas regulasi jadi alasan Jokowi bentuk Omnibus Law  Kita Percaya Jokowi   ","obesitas regulasi alasan jokowi bentuk omnibus law percaya jokowi ","negative",12,0.18271697
"kucingitcam","male",25,"2020-11-03T23:30:00Z","Jokowi Resmikan UU Omnibus Law Cipta Kerja  Jubir Presiden  Bisa Membantu Buka Lapangan Kerja Baru  Percaya Jokowi ","jokowi resmikan uu omnibus law cipta kerja jubir presiden membantu buka lapangan kerja percaya jokowi ","positive",19,0.29771225
"virgennavas226","female",0,"2020-11-03T23:30:00Z","RUU Cipta Kerja diyakini menjadi upaya pemerintah untuk mempercepat pertumbuhan ekonomi  Percaya Jokowi","ruu cipta kerja diyakini upaya pemerintah mempercepat pertumbuhan ekonomi percaya jokowi","positive",15,0.11681739
"Na0m10","female",14,"2020-11-03T23:30:34Z","Pengamat Omnibus Law bisa pangkas regulasu dan perbaiki iklim investasi Percaya Jokowi ","pengamat omnibus law pangkas regulasu perbaiki iklim investasi percaya jokowi ","negative",14,0.15638638
"Rudi06613481","male",1,"2020-11-03T23:30:36Z","Omnibus Law UU cipta kerja mengembangkan UMKM Kita Percaya Jokowi   ","omnibus law uu cipta kerja mengembangkan umkm percaya jokowi ","negative",11,0.22054258
"11nonohu","male",14,"2020-11-03T23:31:04Z","Jokowi resmikan Omnibus Law cipta kerja jubir presiden bisa membantu bula lapangan kerja baru Percaya Jokowi","jokowi resmikan omnibus law cipta kerja jubir presiden membantu bula lapangan kerja percaya jokowi","positive",18,0.29675621
"Aji72636213","male",1,"2020-11-03T23:30:26Z","Omnibus Law UU cipta kerja mengembangkan UMKM Kita Percaya Jokowi   ","omnibus law uu cipta kerja mengembangkan umkm percaya jokowi ","negative",11,0.22054258
"Alfiansyahfahri","female",2921,"2020-11-03T23:31:14Z","Bersama Kita Percaya Jokowi "," percaya jokowi ","positive",5,0.04557521
"LopeLopeMu1","female",113,"2020-11-03T23:35:00Z","Revisi UU Ketenagakerjaan melalui RUU CK atau OBL dinilai menjadi sebuah keharusan banyak aturan di dlm UU Ketenagakerjaan tidak lg selaras dgn perkembangan dunia industri dan ketenagakerjaan saat ini Percaya Jokowi","revisi uu ketenagakerjaan ruu ck obl dinilai keharusan aturan dlm uu ketenagakerjaan lg selaras dgn perkembangan dunia industri ketenagakerjaan percaya jokowi","positive",34,0.06632699
"Bisniscom","male",1035392,"2020-11-03T23:35:01Z","Omnibus Law Ciptaker Bolehkan Pembangunan KEK Tanpa Amdal ","omnibus law ciptaker bolehkan pembangunan kek amdal ","negative",8,0.11369056
"bang_ajoeen79","male",756,"2020-11-03T23:35:04Z","Jokowi Resmikan UU Omnibus Law Cipta Kerja  Jubir Presiden  Bisa Membantu Buka Lapangan Kerja Baru jelas dan real pernyataan Presiden kita ini  dan mari kita dukung untuk kemajuan era baru dinegeri ini Percaya Jokowi ","jokowi resmikan uu omnibus law cipta kerja jubir presiden membantu buka lapangan kerja real pernyataan presiden mari dukung kemajuan era dinegeri percaya jokowi ","positive",37,0.31891395
"bwd12","male",4865,"2020-11-03T23:35:34Z","Jokowi Resmikan UU Omnibus Law Cipta Kerja  Jubir Presiden  Bisa Membantu Buka Lapangan Kerja Baru jelas dan real pernyataan Presiden kita ini  dan mari kita dukung untuk kemajuan era baru dinegeri ini Percaya Jokowi ","jokowi resmikan uu omnibus law cipta kerja jubir presiden membantu buka lapangan kerja real pernyataan presiden mari dukung kemajuan era dinegeri percaya jokowi ","positive",37,0.31891395
"DaffinEmilio","male",1089,"2020-11-03T23:35:39Z","Presiden KSPI Said Iqbal    Setelah kami pelajari  isi undang undang tersebut khususnya terkait klaster ketenagakerjaan hampir seluruhnya merugikan kaum buruh  ","presiden kspi said iqbal pelajari isi undang undang terkait klaster ketenagakerjaan merugikan kaum buruh ","negative",19,0.04653124
"bang_ajoeen79","male",756,"2020-11-03T23:35:56Z"," Negara menandatangani sekaligus mengesahkan UU Ciptaker  Senin  2 November 2020  Cipta Kerja memiliki 769   ditambah 418 halaman penjelasan  dgn demikian  jumlah halaman UU Cipta Kerja menjadi 1 187 halaman  Percaya Jokowi"," negara menandatangani mengesahkan uu ciptaker senin november cipta kerja memiliki ditambah halaman penjelasan dgn halaman uu cipta kerja halaman percaya jokowi","negative",28,0.20360372
"DaffinEmilio","male",1089,"2020-11-03T23:35:56Z","Peneliti Indef Andry Satrio Nugroho menilai sejumlah poin dalam Omnibus Law atau Undang undang Cipta Kerja  Ciptaker  berpotensi memunculkan konflik agraria di kawasan ekonomi khusus  KEK  ","peneliti indef andry satrio nugroho menilai poin omnibus law undang undang cipta kerja ciptaker berpotensi memunculkan konflik agraria kawasan ekonomi khusus kek ","positive",27,0.20903631
"DaffinEmilio","male",1089,"2020-11-03T23:35:51Z","Pusat Studi Hukum dan Kebijakan Indonesia  PSHK  menilai Omnibus Law Undang Undang Cipta Kerja yang kini menjadi UU Nomor 11 Tahun 2020 cacat formal dalam proses legislasi hingga substansi ","pusat studi hukum kebijakan indonesia pshk menilai omnibus law undang undang cipta kerja uu nomor cacat formal proses legislasi substansi ","negative",28,0.21448011
"RiriJreeng","female",9746,"2020-11-03T23:35:54Z","Pastilah Kita Percaya Jokowi"," percaya jokowi","positive",4,0.03612724
"catatankakihati","",6689,"2020-11-03T23:35:22Z","Kita Percaya Jokowi Untuk khidupan lbh baik"," percaya jokowi khidupan lbh ","negative",7,0.03614974
"catatankakihati","",6689,"2020-11-03T23:35:25Z","Negri ini terlalu banyak aturan yg tumpang tindih  sehingga mendesak pemerintah membuat UU Cipta Kerja  agar tak banyak PNS di penjara usai bertugas  Percaya Jokowi","negri aturan yg tumpang tindih mendesak pemerintah uu cipta kerja pns penjara bertugas percaya jokowi","negative",27,0.11723355
"bwd12","male",4866,"2020-11-03T23:35:25Z","Negri ini terlalu banyak aturan yg tumpang tindih  sehingga mendesak pemerintah membuat UU Cipta Kerja  agar tak banyak PNS di penjara usai bertugas  Percaya Jokowi","negri aturan yg tumpang tindih mendesak pemerintah uu cipta kerja pns penjara bertugas percaya jokowi","negative",27,0.11723355
"bang_ajoeen79","male",756,"2020-11-03T23:34:57Z","Negri ini terlalu banyak aturan yg tumpang tindih  sehingga mendesak pemerintah membuat UU Cipta Kerja  agar tak banyak PNS di penjara usai bertugas  Percaya Jokowi","negri aturan yg tumpang tindih mendesak pemerintah uu cipta kerja pns penjara bertugas percaya jokowi","negative",27,0.11723355
"HDouboegiez","female",7252,"2020-11-03T23:35:16Z","Sah sudah UU Omnibus Law Cipta Kerja diberlakukan setelah presiden meneken UU Ciptaker 1 187 hal setebal itu sudahkah dibaca sebelum tanda tangan      with hastag      ","sah uu omnibus law cipta kerja diberlakukan presiden meneken uu ciptaker setebal dibaca tanda tangan with hastag ","negative",27,0.21455885
"crimewithdust","male",1061,"2020-11-03T23:39:10Z","Kita Percaya Jokowi hanya masalah buruh saja loh  Omnibus Law  UU Cipta Kerja  jg menghapus berbagai hambatan pada investasi dan memberikan sinyal bahwa Indonesia terbuka untuk bisnis  Hal ini dinilai dapat menarik investor  menciptakan lapangan kerja  "," percaya jokowi buruh loh omnibus law uu cipta kerja jg menghapus hambatan investasi sinyal indonesia terbuka bisnis dinilai menarik investor menciptakan lapangan kerja ","negative",35,0.13454357
"gerryndo","male",911,"2020-11-03T23:39:14Z","Dana Trilunan habis buat cari presiden  hasilnya ini         Sekretaris Negara  Mensesneg   Pratikno  mengakui kekeliruan pada naskah  omnibus law  Undang Undang Cipta Kerja  UU Ciptaker  yang telah diteken Presiden RI Jokowi pada Senin  2 11  lalu  ","dana trilunan habis cari presiden hasilnya sekretaris negara mensesneg pratikno mengakui kekeliruan naskah omnibus law undang undang cipta kerja uu ciptaker diteken presiden ri jokowi senin ","positive",28,0.15503666
"bwd12","male",4866,"2020-11-03T23:38:29Z"," Negara menandatangani sekaligus mengesahkan UU Ciptaker  Senin  2 November 2020  Cipta Kerja memiliki 769   ditambah 418 halaman penjelasan  dgn demikian  jumlah halaman UU Cipta Kerja menjadi 1 187 halaman  Percaya Jokowi"," negara menandatangani mengesahkan uu ciptaker senin november cipta kerja memiliki ditambah halaman penjelasan dgn halaman uu cipta kerja halaman percaya jokowi","negative",28,0.20360372
"crimewithdust","male",1061,"2020-11-03T23:39:03Z"," Negara menandatangani sekaligus mengesahkan UU Ciptaker  Senin  2 November 2020  Cipta Kerja memiliki 769   ditambah 418 halaman penjelasan  dgn demikian  jumlah halaman UU Cipta Kerja menjadi 1 187 halaman  Percaya Jokowi"," negara menandatangani mengesahkan uu ciptaker senin november cipta kerja memiliki ditambah halaman penjelasan dgn halaman uu cipta kerja halaman percaya jokowi","negative",28,0.20360372
"Hanifah933","female",11090,"2020-11-03T23:38:19Z","     Omnibus Law UU Cipta Kerja  Tercatat sebagai UU No 11 Tahun 2020 tentang Cipta Kerja    ketentuan dlm UU Cipta Kerja mulai berlaku sejak 2 November 2020  Untk mengakses klik    Percaya Jokowi "," omnibus law uu cipta kerja tercatat uu no cipta kerja ketentuan dlm uu cipta kerja berlaku november untk mengakses klik percaya jokowi ","negative",32,0.33837225
